['2082', ['081109', '203552', '13', 'INFO', 'dfs.DataBlockScanner', 'Verification', 'succeeded', 'for', 'E2', 'Verification', 'succeeded', 'for', '<*>']]
['104358', ['081109', '205607', '13', 'INFO', 'dfs.DataBlockScanner', 'Verification', 'succeeded', 'for', 'E2', 'Verification', 'succeeded', 'for', '<*>']]
['104359', ['081109', '205609', '13', 'INFO', 'dfs.DataBlockScanner', 'Verification', 'succeeded', 'for', 'E2', 'Verification', 'succeeded', 'for', '<*>']]
['104360', ['081109', '205609', '13', 'INFO', 'dfs.DataBlockScanner', 'Verification', 'succeeded', 'for', 'E2', 'Verification', 'succeeded', 'for', '<*>']]
['104361', ['081109', '205610', '13', 'INFO', 'dfs.DataBlockScanner', 'Verification', 'succeeded', 'for', 'E2', 'Verification', 'succeeded', 'for', '<*>']]
['104362', ['081109', '205610', '13', 'INFO', 'dfs.DataBlockScanner', 'Verification', 'succeeded', 'for', 'E2', 'Verification', 'succeeded', 'for', '<*>']]
['104363', ['081109', '205610', '13', 'INFO', 'dfs.DataBlockScanner', 'Verification', 'succeeded', 'for', 'E2', 'Verification', 'succeeded', 'for', '<*>']]
['104364', ['081109', '205610', '13', 'INFO', 'dfs.DataBlockScanner', 'Verification', 'succeeded', 'for', 'E2', 'Verification', 'succeeded', 'for', '<*>']]
['104365', ['081109', '205611', '13', 'INFO', 'dfs.DataBlockScanner', 'Verification', 'succeeded', 'for', 'E2', 'Verification', 'succeeded', 'for', '<*>']]
['104366', ['081109', '205611', '13', 'INFO', 'dfs.DataBlockScanner', 'Verification', 'succeeded', 'for', 'E2', 'Verification', 'succeeded', 'for', '<*>']]
['104367', ['081109', '205611', '13', 'INFO', 'dfs.DataBlockScanner', 'Verification', 'succeeded', 'for', 'E2', 'Verification', 'succeeded', 'for', '<*>']]
['104368', ['081109', '205612', '13', 'INFO', 'dfs.DataBlockScanner', 'Verification', 'succeeded', 'for', 'E2', 'Verification', 'succeeded', 'for', '<*>']]
['104369', ['081109', '205612', '13', 'INFO', 'dfs.DataBlockScanner', 'Verification', 'succeeded', 'for', 'E2', 'Verification', 'succeeded', 'for', '<*>']]
['104370', ['081109', '205614', '13', 'INFO', 'dfs.DataBlockScanner', 'Verification', 'succeeded', 'for', 'E2', 'Verification', 'succeeded', 'for', '<*>']]
['104371', ['081109', '205614', '13', 'INFO', 'dfs.DataBlockScanner', 'Verification', 'succeeded', 'for', 'E2', 'Verification', 'succeeded', 'for', '<*>']]
['104372', ['081109', '205616', '13', 'INFO', 'dfs.DataBlockScanner', 'Verification', 'succeeded', 'for', 'E2', 'Verification', 'succeeded', 'for', '<*>']]
['104373', ['081109', '205617', '13', 'INFO', 'dfs.DataBlockScanner', 'Verification', 'succeeded', 'for', 'E2', 'Verification', 'succeeded', 'for', '<*>']]
['104374', ['081109', '205619', '13', 'INFO', 'dfs.DataBlockScanner', 'Verification', 'succeeded', 'for', 'E2', 'Verification', 'succeeded', 'for', '<*>']]
['104375', ['081109', '205619', '13', 'INFO', 'dfs.DataBlockScanner', 'Verification', 'succeeded', 'for', 'E2', 'Verification', 'succeeded', 'for', '<*>']]
['104376', ['081109', '205619', '13', 'INFO', 'dfs.DataBlockScanner', 'Verification', 'succeeded', 'for', 'E2', 'Verification', 'succeeded', 'for', '<*>']]
['104377', ['081109', '205621', '13', 'INFO', 'dfs.DataBlockScanner', 'Verification', 'succeeded', 'for', 'E2', 'Verification', 'succeeded', 'for', '<*>']]
['104378', ['081109', '205621', '13', 'INFO', 'dfs.DataBlockScanner', 'Verification', 'succeeded', 'for', 'E2', 'Verification', 'succeeded', 'for', '<*>']]
['104379', ['081109', '205621', '13', 'INFO', 'dfs.DataBlockScanner', 'Verification', 'succeeded', 'for', 'E2', 'Verification', 'succeeded', 'for', '<*>']]
['104380', ['081109', '205622', '13', 'INFO', 'dfs.DataBlockScanner', 'Verification', 'succeeded', 'for', 'E2', 'Verification', 'succeeded', 'for', '<*>']]
['104381', ['081109', '205622', '13', 'INFO', 'dfs.DataBlockScanner', 'Verification', 'succeeded', 'for', 'E2', 'Verification', 'succeeded', 'for', '<*>']]
['104382', ['081109', '205623', '13', 'INFO', 'dfs.DataBlockScanner', 'Verification', 'succeeded', 'for', 'E2', 'Verification', 'succeeded', 'for', '<*>']]
['104383', ['081109', '205623', '13', 'INFO', 'dfs.DataBlockScanner', 'Verification', 'succeeded', 'for', 'E2', 'Verification', 'succeeded', 'for', '<*>']]
['104384', ['081109', '205623', '13', 'INFO', 'dfs.DataBlockScanner', 'Verification', 'succeeded', 'for', 'E2', 'Verification', 'succeeded', 'for', '<*>']]
['104385', ['081109', '205624', '13', 'INFO', 'dfs.DataBlockScanner', 'Verification', 'succeeded', 'for', 'E2', 'Verification', 'succeeded', 'for', '<*>']]
['104386', ['081109', '205624', '13', 'INFO', 'dfs.DataBlockScanner', 'Verification', 'succeeded', 'for', 'E2', 'Verification', 'succeeded', 'for', '<*>']]
['104387', ['081109', '205625', '13', 'INFO', 'dfs.DataBlockScanner', 'Verification', 'succeeded', 'for', 'E2', 'Verification', 'succeeded', 'for', '<*>']]
['104388', ['081109', '205625', '13', 'INFO', 'dfs.DataBlockScanner', 'Verification', 'succeeded', 'for', 'E2', 'Verification', 'succeeded', 'for', '<*>']]
['104389', ['081109', '205625', '13', 'INFO', 'dfs.DataBlockScanner', 'Verification', 'succeeded', 'for', 'E2', 'Verification', 'succeeded', 'for', '<*>']]
['104390', ['081109', '205627', '13', 'INFO', 'dfs.DataBlockScanner', 'Verification', 'succeeded', 'for', 'E2', 'Verification', 'succeeded', 'for', '<*>']]
['104391', ['081109', '205627', '13', 'INFO', 'dfs.DataBlockScanner', 'Verification', 'succeeded', 'for', 'E2', 'Verification', 'succeeded', 'for', '<*>']]
['104392', ['081109', '205628', '13', 'INFO', 'dfs.DataBlockScanner', 'Verification', 'succeeded', 'for', 'E2', 'Verification', 'succeeded', 'for', '<*>']]
['104393', ['081109', '205628', '13', 'INFO', 'dfs.DataBlockScanner', 'Verification', 'succeeded', 'for', 'E2', 'Verification', 'succeeded', 'for', '<*>']]
['104394', ['081109', '205628', '13', 'INFO', 'dfs.DataBlockScanner', 'Verification', 'succeeded', 'for', 'E2', 'Verification', 'succeeded', 'for', '<*>']]
['104395', ['081109', '205629', '13', 'INFO', 'dfs.DataBlockScanner', 'Verification', 'succeeded', 'for', 'E2', 'Verification', 'succeeded', 'for', '<*>']]
['104396', ['081109', '205629', '13', 'INFO', 'dfs.DataBlockScanner', 'Verification', 'succeeded', 'for', 'E2', 'Verification', 'succeeded', 'for', '<*>']]
['104397', ['081109', '205629', '13', 'INFO', 'dfs.DataBlockScanner', 'Verification', 'succeeded', 'for', 'E2', 'Verification', 'succeeded', 'for', '<*>']]
['104398', ['081109', '205630', '13', 'INFO', 'dfs.DataBlockScanner', 'Verification', 'succeeded', 'for', 'E2', 'Verification', 'succeeded', 'for', '<*>']]
['104399', ['081109', '205630', '13', 'INFO', 'dfs.DataBlockScanner', 'Verification', 'succeeded', 'for', 'E2', 'Verification', 'succeeded', 'for', '<*>']]
['104400', ['081109', '205630', '13', 'INFO', 'dfs.DataBlockScanner', 'Verification', 'succeeded', 'for', 'E2', 'Verification', 'succeeded', 'for', '<*>']]
['104401', ['081109', '205631', '13', 'INFO', 'dfs.DataBlockScanner', 'Verification', 'succeeded', 'for', 'E2', 'Verification', 'succeeded', 'for', '<*>']]
['104402', ['081109', '205632', '13', 'INFO', 'dfs.DataBlockScanner', 'Verification', 'succeeded', 'for', 'E2', 'Verification', 'succeeded', 'for', '<*>']]
['104403', ['081109', '205632', '13', 'INFO', 'dfs.DataBlockScanner', 'Verification', 'succeeded', 'for', 'E2', 'Verification', 'succeeded', 'for', '<*>']]
['104404', ['081109', '205633', '13', 'INFO', 'dfs.DataBlockScanner', 'Verification', 'succeeded', 'for', 'E2', 'Verification', 'succeeded', 'for', '<*>']]
['104405', ['081109', '205635', '13', 'INFO', 'dfs.DataBlockScanner', 'Verification', 'succeeded', 'for', 'E2', 'Verification', 'succeeded', 'for', '<*>']]
['104406', ['081109', '205635', '13', 'INFO', 'dfs.DataBlockScanner', 'Verification', 'succeeded', 'for', 'E2', 'Verification', 'succeeded', 'for', '<*>']]
['104407', ['081109', '205635', '13', 'INFO', 'dfs.DataBlockScanner', 'Verification', 'succeeded', 'for', 'E2', 'Verification', 'succeeded', 'for', '<*>']]
['104408', ['081109', '205639', '13', 'INFO', 'dfs.DataBlockScanner', 'Verification', 'succeeded', 'for', 'E2', 'Verification', 'succeeded', 'for', '<*>']]
['104409', ['081109', '205640', '13', 'INFO', 'dfs.DataBlockScanner', 'Verification', 'succeeded', 'for', 'E2', 'Verification', 'succeeded', 'for', '<*>']]
['104410', ['081109', '205640', '13', 'INFO', 'dfs.DataBlockScanner', 'Verification', 'succeeded', 'for', 'E2', 'Verification', 'succeeded', 'for', '<*>']]
['104411', ['081109', '205640', '13', 'INFO', 'dfs.DataBlockScanner', 'Verification', 'succeeded', 'for', 'E2', 'Verification', 'succeeded', 'for', '<*>']]
['104412', ['081109', '205640', '13', 'INFO', 'dfs.DataBlockScanner', 'Verification', 'succeeded', 'for', 'E2', 'Verification', 'succeeded', 'for', '<*>']]
['104413', ['081109', '205641', '13', 'INFO', 'dfs.DataBlockScanner', 'Verification', 'succeeded', 'for', 'E2', 'Verification', 'succeeded', 'for', '<*>']]
['104414', ['081109', '205641', '13', 'INFO', 'dfs.DataBlockScanner', 'Verification', 'succeeded', 'for', 'E2', 'Verification', 'succeeded', 'for', '<*>']]
['104415', ['081109', '205642', '13', 'INFO', 'dfs.DataBlockScanner', 'Verification', 'succeeded', 'for', 'E2', 'Verification', 'succeeded', 'for', '<*>']]
['104416', ['081109', '205642', '13', 'INFO', 'dfs.DataBlockScanner', 'Verification', 'succeeded', 'for', 'E2', 'Verification', 'succeeded', 'for', '<*>']]
['104417', ['081109', '205643', '13', 'INFO', 'dfs.DataBlockScanner', 'Verification', 'succeeded', 'for', 'E2', 'Verification', 'succeeded', 'for', '<*>']]
['104418', ['081109', '205644', '13', 'INFO', 'dfs.DataBlockScanner', 'Verification', 'succeeded', 'for', 'E2', 'Verification', 'succeeded', 'for', '<*>']]
['104419', ['081109', '205645', '13', 'INFO', 'dfs.DataBlockScanner', 'Verification', 'succeeded', 'for', 'E2', 'Verification', 'succeeded', 'for', '<*>']]
['104420', ['081109', '205645', '13', 'INFO', 'dfs.DataBlockScanner', 'Verification', 'succeeded', 'for', 'E2', 'Verification', 'succeeded', 'for', '<*>']]
['104421', ['081109', '205646', '13', 'INFO', 'dfs.DataBlockScanner', 'Verification', 'succeeded', 'for', 'E2', 'Verification', 'succeeded', 'for', '<*>']]
['104422', ['081109', '205652', '13', 'INFO', 'dfs.DataBlockScanner', 'Verification', 'succeeded', 'for', 'E2', 'Verification', 'succeeded', 'for', '<*>']]
['104423', ['081109', '205652', '13', 'INFO', 'dfs.DataBlockScanner', 'Verification', 'succeeded', 'for', 'E2', 'Verification', 'succeeded', 'for', '<*>']]
['104424', ['081109', '205652', '13', 'INFO', 'dfs.DataBlockScanner', 'Verification', 'succeeded', 'for', 'E2', 'Verification', 'succeeded', 'for', '<*>']]
['104425', ['081109', '205654', '13', 'INFO', 'dfs.DataBlockScanner', 'Verification', 'succeeded', 'for', 'E2', 'Verification', 'succeeded', 'for', '<*>']]
['104426', ['081109', '205654', '13', 'INFO', 'dfs.DataBlockScanner', 'Verification', 'succeeded', 'for', 'E2', 'Verification', 'succeeded', 'for', '<*>']]
['104427', ['081109', '205655', '13', 'INFO', 'dfs.DataBlockScanner', 'Verification', 'succeeded', 'for', 'E2', 'Verification', 'succeeded', 'for', '<*>']]
['104428', ['081109', '205656', '13', 'INFO', 'dfs.DataBlockScanner', 'Verification', 'succeeded', 'for', 'E2', 'Verification', 'succeeded', 'for', '<*>']]
['104429', ['081109', '205656', '13', 'INFO', 'dfs.DataBlockScanner', 'Verification', 'succeeded', 'for', 'E2', 'Verification', 'succeeded', 'for', '<*>']]
['104430', ['081109', '205656', '13', 'INFO', 'dfs.DataBlockScanner', 'Verification', 'succeeded', 'for', 'E2', 'Verification', 'succeeded', 'for', '<*>']]
['104431', ['081109', '205657', '13', 'INFO', 'dfs.DataBlockScanner', 'Verification', 'succeeded', 'for', 'E2', 'Verification', 'succeeded', 'for', '<*>']]
['104432', ['081109', '205657', '13', 'INFO', 'dfs.DataBlockScanner', 'Verification', 'succeeded', 'for', 'E2', 'Verification', 'succeeded', 'for', '<*>']]
['104433', ['081109', '205657', '13', 'INFO', 'dfs.DataBlockScanner', 'Verification', 'succeeded', 'for', 'E2', 'Verification', 'succeeded', 'for', '<*>']]
['104434', ['081109', '205658', '13', 'INFO', 'dfs.DataBlockScanner', 'Verification', 'succeeded', 'for', 'E2', 'Verification', 'succeeded', 'for', '<*>']]
['104435', ['081109', '205701', '13', 'INFO', 'dfs.DataBlockScanner', 'Verification', 'succeeded', 'for', 'E2', 'Verification', 'succeeded', 'for', '<*>']]
['104436', ['081109', '205701', '13', 'INFO', 'dfs.DataBlockScanner', 'Verification', 'succeeded', 'for', 'E2', 'Verification', 'succeeded', 'for', '<*>']]
['104437', ['081109', '205703', '13', 'INFO', 'dfs.DataBlockScanner', 'Verification', 'succeeded', 'for', 'E2', 'Verification', 'succeeded', 'for', '<*>']]
['104438', ['081109', '205704', '13', 'INFO', 'dfs.DataBlockScanner', 'Verification', 'succeeded', 'for', 'E2', 'Verification', 'succeeded', 'for', '<*>']]
['104439', ['081109', '205704', '13', 'INFO', 'dfs.DataBlockScanner', 'Verification', 'succeeded', 'for', 'E2', 'Verification', 'succeeded', 'for', '<*>']]
['104440', ['081109', '205704', '13', 'INFO', 'dfs.DataBlockScanner', 'Verification', 'succeeded', 'for', 'E2', 'Verification', 'succeeded', 'for', '<*>']]
['104441', ['081109', '205705', '13', 'INFO', 'dfs.DataBlockScanner', 'Verification', 'succeeded', 'for', 'E2', 'Verification', 'succeeded', 'for', '<*>']]
['104442', ['081109', '205705', '13', 'INFO', 'dfs.DataBlockScanner', 'Verification', 'succeeded', 'for', 'E2', 'Verification', 'succeeded', 'for', '<*>']]
['104443', ['081109', '205705', '13', 'INFO', 'dfs.DataBlockScanner', 'Verification', 'succeeded', 'for', 'E2', 'Verification', 'succeeded', 'for', '<*>']]
['104444', ['081109', '205706', '13', 'INFO', 'dfs.DataBlockScanner', 'Verification', 'succeeded', 'for', 'E2', 'Verification', 'succeeded', 'for', '<*>']]
['104445', ['081109', '205706', '13', 'INFO', 'dfs.DataBlockScanner', 'Verification', 'succeeded', 'for', 'E2', 'Verification', 'succeeded', 'for', '<*>']]
['104446', ['081109', '205708', '13', 'INFO', 'dfs.DataBlockScanner', 'Verification', 'succeeded', 'for', 'E2', 'Verification', 'succeeded', 'for', '<*>']]
['104447', ['081109', '205708', '13', 'INFO', 'dfs.DataBlockScanner', 'Verification', 'succeeded', 'for', 'E2', 'Verification', 'succeeded', 'for', '<*>']]
['104448', ['081109', '205708', '13', 'INFO', 'dfs.DataBlockScanner', 'Verification', 'succeeded', 'for', 'E2', 'Verification', 'succeeded', 'for', '<*>']]
['104449', ['081109', '205709', '13', 'INFO', 'dfs.DataBlockScanner', 'Verification', 'succeeded', 'for', 'E2', 'Verification', 'succeeded', 'for', '<*>']]
['104450', ['081109', '205709', '13', 'INFO', 'dfs.DataBlockScanner', 'Verification', 'succeeded', 'for', 'E2', 'Verification', 'succeeded', 'for', '<*>']]
['104451', ['081109', '205710', '13', 'INFO', 'dfs.DataBlockScanner', 'Verification', 'succeeded', 'for', 'E2', 'Verification', 'succeeded', 'for', '<*>']]
['104452', ['081109', '205711', '13', 'INFO', 'dfs.DataBlockScanner', 'Verification', 'succeeded', 'for', 'E2', 'Verification', 'succeeded', 'for', '<*>']]
['104453', ['081109', '205711', '13', 'INFO', 'dfs.DataBlockScanner', 'Verification', 'succeeded', 'for', 'E2', 'Verification', 'succeeded', 'for', '<*>']]
['104454', ['081109', '205711', '13', 'INFO', 'dfs.DataBlockScanner', 'Verification', 'succeeded', 'for', 'E2', 'Verification', 'succeeded', 'for', '<*>']]
['104455', ['081109', '205712', '13', 'INFO', 'dfs.DataBlockScanner', 'Verification', 'succeeded', 'for', 'E2', 'Verification', 'succeeded', 'for', '<*>']]
['104456', ['081109', '205712', '13', 'INFO', 'dfs.DataBlockScanner', 'Verification', 'succeeded', 'for', 'E2', 'Verification', 'succeeded', 'for', '<*>']]
['104457', ['081109', '205714', '13', 'INFO', 'dfs.DataBlockScanner', 'Verification', 'succeeded', 'for', 'E2', 'Verification', 'succeeded', 'for', '<*>']]
['104458', ['081109', '205714', '13', 'INFO', 'dfs.DataBlockScanner', 'Verification', 'succeeded', 'for', 'E2', 'Verification', 'succeeded', 'for', '<*>']]
['104459', ['081109', '205714', '13', 'INFO', 'dfs.DataBlockScanner', 'Verification', 'succeeded', 'for', 'E2', 'Verification', 'succeeded', 'for', '<*>']]
['104460', ['081109', '205714', '13', 'INFO', 'dfs.DataBlockScanner', 'Verification', 'succeeded', 'for', 'E2', 'Verification', 'succeeded', 'for', '<*>']]
['104461', ['081109', '205715', '13', 'INFO', 'dfs.DataBlockScanner', 'Verification', 'succeeded', 'for', 'E2', 'Verification', 'succeeded', 'for', '<*>']]
['104462', ['081109', '205716', '13', 'INFO', 'dfs.DataBlockScanner', 'Verification', 'succeeded', 'for', 'E2', 'Verification', 'succeeded', 'for', '<*>']]
['104463', ['081109', '205716', '13', 'INFO', 'dfs.DataBlockScanner', 'Verification', 'succeeded', 'for', 'E2', 'Verification', 'succeeded', 'for', '<*>']]
['104464', ['081109', '205717', '13', 'INFO', 'dfs.DataBlockScanner', 'Verification', 'succeeded', 'for', 'E2', 'Verification', 'succeeded', 'for', '<*>']]
['104465', ['081109', '205718', '13', 'INFO', 'dfs.DataBlockScanner', 'Verification', 'succeeded', 'for', 'E2', 'Verification', 'succeeded', 'for', '<*>']]
['104466', ['081109', '205719', '13', 'INFO', 'dfs.DataBlockScanner', 'Verification', 'succeeded', 'for', 'E2', 'Verification', 'succeeded', 'for', '<*>']]
['104467', ['081109', '205719', '13', 'INFO', 'dfs.DataBlockScanner', 'Verification', 'succeeded', 'for', 'E2', 'Verification', 'succeeded', 'for', '<*>']]
['104468', ['081109', '205722', '13', 'INFO', 'dfs.DataBlockScanner', 'Verification', 'succeeded', 'for', 'E2', 'Verification', 'succeeded', 'for', '<*>']]
['104469', ['081109', '205723', '13', 'INFO', 'dfs.DataBlockScanner', 'Verification', 'succeeded', 'for', 'E2', 'Verification', 'succeeded', 'for', '<*>']]
['104470', ['081109', '205723', '13', 'INFO', 'dfs.DataBlockScanner', 'Verification', 'succeeded', 'for', 'E2', 'Verification', 'succeeded', 'for', '<*>']]
['104471', ['081109', '205724', '13', 'INFO', 'dfs.DataBlockScanner', 'Verification', 'succeeded', 'for', 'E2', 'Verification', 'succeeded', 'for', '<*>']]
['104472', ['081109', '205725', '13', 'INFO', 'dfs.DataBlockScanner', 'Verification', 'succeeded', 'for', 'E2', 'Verification', 'succeeded', 'for', '<*>']]
['104473', ['081109', '205725', '13', 'INFO', 'dfs.DataBlockScanner', 'Verification', 'succeeded', 'for', 'E2', 'Verification', 'succeeded', 'for', '<*>']]
['104474', ['081109', '205726', '13', 'INFO', 'dfs.DataBlockScanner', 'Verification', 'succeeded', 'for', 'E2', 'Verification', 'succeeded', 'for', '<*>']]
['104475', ['081109', '205726', '13', 'INFO', 'dfs.DataBlockScanner', 'Verification', 'succeeded', 'for', 'E2', 'Verification', 'succeeded', 'for', '<*>']]
['104476', ['081109', '205728', '13', 'INFO', 'dfs.DataBlockScanner', 'Verification', 'succeeded', 'for', 'E2', 'Verification', 'succeeded', 'for', '<*>']]
['104477', ['081109', '205729', '13', 'INFO', 'dfs.DataBlockScanner', 'Verification', 'succeeded', 'for', 'E2', 'Verification', 'succeeded', 'for', '<*>']]
['104478', ['081109', '205729', '13', 'INFO', 'dfs.DataBlockScanner', 'Verification', 'succeeded', 'for', 'E2', 'Verification', 'succeeded', 'for', '<*>']]
['104479', ['081109', '205729', '13', 'INFO', 'dfs.DataBlockScanner', 'Verification', 'succeeded', 'for', 'E2', 'Verification', 'succeeded', 'for', '<*>']]
