[6, ['INFO', 'dfs.DataNode$PacketResponder', 'Received', 'block', 'of', 'size', '91178', 'from'], 'E9']
[96237, ['INFO', 'dfs.DataNode$PacketResponder', 'Received', 'block', 'of', 'size', '67108864', 'from'], 'E9']
[96240, ['INFO', 'dfs.DataNode$PacketResponder', 'Received', 'block', 'of', 'size', '67108864', 'from'], 'E9']
[96241, ['INFO', 'dfs.DataNode$PacketResponder', 'Received', 'block', 'of', 'size', '67108864', 'from'], 'E9']
[96243, ['INFO', 'dfs.DataNode$PacketResponder', 'Received', 'block', 'of', 'size', '67108864', 'from'], 'E9']
[96245, ['INFO', 'dfs.DataNode$PacketResponder', 'Received', 'block', 'of', 'size', '67108864', 'from'], 'E9']
[96249, ['INFO', 'dfs.DataNode$PacketResponder', 'Received', 'block', 'of', 'size', '67108864', 'from'], 'E9']
[96250, ['INFO', 'dfs.DataNode$PacketResponder', 'Received', 'block', 'of', 'size', '67108864', 'from'], 'E9']
[96251, ['INFO', 'dfs.DataNode$PacketResponder', 'Received', 'block', 'of', 'size', '67108864', 'from'], 'E9']
[96253, ['INFO', 'dfs.DataNode$PacketResponder', 'Received', 'block', 'of', 'size', '67108864', 'from'], 'E9']
[96257, ['INFO', 'dfs.DataNode$PacketResponder', 'Received', 'block', 'of', 'size', '67108864', 'from'], 'E9']
[96258, ['INFO', 'dfs.DataNode$PacketResponder', 'Received', 'block', 'of', 'size', '67108864', 'from'], 'E9']
[96261, ['INFO', 'dfs.DataNode$PacketResponder', 'Received', 'block', 'of', 'size', '67108864', 'from'], 'E9']
[96262, ['INFO', 'dfs.DataNode$PacketResponder', 'Received', 'block', 'of', 'size', '67108864', 'from'], 'E9']
[96264, ['INFO', 'dfs.DataNode$PacketResponder', 'Received', 'block', 'of', 'size', '67108864', 'from'], 'E9']
[96266, ['INFO', 'dfs.DataNode$PacketResponder', 'Received', 'block', 'of', 'size', '67108864', 'from'], 'E9']
[96268, ['INFO', 'dfs.DataNode$PacketResponder', 'Received', 'block', 'of', 'size', '67108864', 'from'], 'E9']
[96270, ['INFO', 'dfs.DataNode$PacketResponder', 'Received', 'block', 'of', 'size', '67108864', 'from'], 'E9']
[96273, ['INFO', 'dfs.DataNode$PacketResponder', 'Received', 'block', 'of', 'size', '67108864', 'from'], 'E9']
[96274, ['INFO', 'dfs.DataNode$PacketResponder', 'Received', 'block', 'of', 'size', '67108864', 'from'], 'E9']
[96278, ['INFO', 'dfs.DataNode$PacketResponder', 'Received', 'block', 'of', 'size', '67108864', 'from'], 'E9']
[96281, ['INFO', 'dfs.DataNode$PacketResponder', 'Received', 'block', 'of', 'size', '67108864', 'from'], 'E9']
[96282, ['INFO', 'dfs.DataNode$PacketResponder', 'Received', 'block', 'of', 'size', '67108864', 'from'], 'E9']
[96316, ['INFO', 'dfs.DataNode$PacketResponder', 'Received', 'block', 'of', 'size', '67108864', 'from'], 'E9']
[96318, ['INFO', 'dfs.DataNode$PacketResponder', 'Received', 'block', 'of', 'size', '67108864', 'from'], 'E9']
[96353, ['INFO', 'dfs.DataNode$PacketResponder', 'Received', 'block', 'of', 'size', '67108864', 'from'], 'E9']
[96355, ['INFO', 'dfs.DataNode$PacketResponder', 'Received', 'block', 'of', 'size', '67108864', 'from'], 'E9']
[96357, ['INFO', 'dfs.DataNode$PacketResponder', 'Received', 'block', 'of', 'size', '67108864', 'from'], 'E9']
[96359, ['INFO', 'dfs.DataNode$PacketResponder', 'Received', 'block', 'of', 'size', '67108864', 'from'], 'E9']
[96361, ['INFO', 'dfs.DataNode$PacketResponder', 'Received', 'block', 'of', 'size', '67108864', 'from'], 'E9']
[96363, ['INFO', 'dfs.DataNode$PacketResponder', 'Received', 'block', 'of', 'size', '67108864', 'from'], 'E9']
[96365, ['INFO', 'dfs.DataNode$PacketResponder', 'Received', 'block', 'of', 'size', '67108864', 'from'], 'E9']
[96367, ['INFO', 'dfs.DataNode$PacketResponder', 'Received', 'block', 'of', 'size', '67108864', 'from'], 'E9']
[96370, ['INFO', 'dfs.DataNode$PacketResponder', 'Received', 'block', 'of', 'size', '67108864', 'from'], 'E9']
[96371, ['INFO', 'dfs.DataNode$PacketResponder', 'Received', 'block', 'of', 'size', '67108864', 'from'], 'E9']
[96373, ['INFO', 'dfs.DataNode$PacketResponder', 'Received', 'block', 'of', 'size', '67108864', 'from'], 'E9']
[96375, ['INFO', 'dfs.DataNode$PacketResponder', 'Received', 'block', 'of', 'size', '67108864', 'from'], 'E9']
[96378, ['INFO', 'dfs.DataNode$PacketResponder', 'Received', 'block', 'of', 'size', '67108864', 'from'], 'E9']
[96379, ['INFO', 'dfs.DataNode$PacketResponder', 'Received', 'block', 'of', 'size', '67108864', 'from'], 'E9']
[96382, ['INFO', 'dfs.DataNode$PacketResponder', 'Received', 'block', 'of', 'size', '67108864', 'from'], 'E9']
[96387, ['INFO', 'dfs.DataNode$PacketResponder', 'Received', 'block', 'of', 'size', '67108864', 'from'], 'E9']
[96390, ['INFO', 'dfs.DataNode$PacketResponder', 'Received', 'block', 'of', 'size', '67108864', 'from'], 'E9']
[96395, ['INFO', 'dfs.DataNode$PacketResponder', 'Received', 'block', 'of', 'size', '67108864', 'from'], 'E9']
[96405, ['INFO', 'dfs.DataNode$PacketResponder', 'Received', 'block', 'of', 'size', '67108864', 'from'], 'E9']
[96412, ['INFO', 'dfs.DataNode$PacketResponder', 'Received', 'block', 'of', 'size', '3552348', 'from'], 'E9']
[96414, ['INFO', 'dfs.DataNode$PacketResponder', 'Received', 'block', 'of', 'size', '3552348', 'from'], 'E9']
[96421, ['INFO', 'dfs.DataNode$PacketResponder', 'Received', 'block', 'of', 'size', '3552348', 'from'], 'E9']
[96471, ['INFO', 'dfs.DataNode$PacketResponder', 'Received', 'block', 'of', 'size', '67108864', 'from'], 'E9']
[96473, ['INFO', 'dfs.DataNode$PacketResponder', 'Received', 'block', 'of', 'size', '67108864', 'from'], 'E9']
[96475, ['INFO', 'dfs.DataNode$PacketResponder', 'Received', 'block', 'of', 'size', '67108864', 'from'], 'E9']
[96476, ['INFO', 'dfs.DataNode$PacketResponder', 'Received', 'block', 'of', 'size', '67108864', 'from'], 'E9']
[96479, ['INFO', 'dfs.DataNode$PacketResponder', 'Received', 'block', 'of', 'size', '67108864', 'from'], 'E9']
[96480, ['INFO', 'dfs.DataNode$PacketResponder', 'Received', 'block', 'of', 'size', '67108864', 'from'], 'E9']
[96483, ['INFO', 'dfs.DataNode$PacketResponder', 'Received', 'block', 'of', 'size', '67108864', 'from'], 'E9']
[96484, ['INFO', 'dfs.DataNode$PacketResponder', 'Received', 'block', 'of', 'size', '67108864', 'from'], 'E9']
[96486, ['INFO', 'dfs.DataNode$PacketResponder', 'Received', 'block', 'of', 'size', '67108864', 'from'], 'E9']
[96488, ['INFO', 'dfs.DataNode$PacketResponder', 'Received', 'block', 'of', 'size', '67108864', 'from'], 'E9']
[96492, ['INFO', 'dfs.DataNode$PacketResponder', 'Received', 'block', 'of', 'size', '67108864', 'from'], 'E9']
[96493, ['INFO', 'dfs.DataNode$PacketResponder', 'Received', 'block', 'of', 'size', '67108864', 'from'], 'E9']
[96494, ['INFO', 'dfs.DataNode$PacketResponder', 'Received', 'block', 'of', 'size', '67108864', 'from'], 'E9']
[96496, ['INFO', 'dfs.DataNode$PacketResponder', 'Received', 'block', 'of', 'size', '67108864', 'from'], 'E9']
[96499, ['INFO', 'dfs.DataNode$PacketResponder', 'Received', 'block', 'of', 'size', '67108864', 'from'], 'E9']
[96500, ['INFO', 'dfs.DataNode$PacketResponder', 'Received', 'block', 'of', 'size', '67108864', 'from'], 'E9']
[96502, ['INFO', 'dfs.DataNode$PacketResponder', 'Received', 'block', 'of', 'size', '67108864', 'from'], 'E9']
[96505, ['INFO', 'dfs.DataNode$PacketResponder', 'Received', 'block', 'of', 'size', '67108864', 'from'], 'E9']
[96508, ['INFO', 'dfs.DataNode$PacketResponder', 'Received', 'block', 'of', 'size', '67108864', 'from'], 'E9']
[96509, ['INFO', 'dfs.DataNode$PacketResponder', 'Received', 'block', 'of', 'size', '67108864', 'from'], 'E9']
[96512, ['INFO', 'dfs.DataNode$PacketResponder', 'Received', 'block', 'of', 'size', '67108864', 'from'], 'E9']
[96514, ['INFO', 'dfs.DataNode$PacketResponder', 'Received', 'block', 'of', 'size', '67108864', 'from'], 'E9']
[96518, ['INFO', 'dfs.DataNode$PacketResponder', 'Received', 'block', 'of', 'size', '67108864', 'from'], 'E9']
[96521, ['INFO', 'dfs.DataNode$PacketResponder', 'Received', 'block', 'of', 'size', '67108864', 'from'], 'E9']
[96525, ['INFO', 'dfs.DataNode$PacketResponder', 'Received', 'block', 'of', 'size', '67108864', 'from'], 'E9']
[96526, ['INFO', 'dfs.DataNode$PacketResponder', 'Received', 'block', 'of', 'size', '67108864', 'from'], 'E9']
[96531, ['INFO', 'dfs.DataNode$PacketResponder', 'Received', 'block', 'of', 'size', '67108864', 'from'], 'E9']
[96533, ['INFO', 'dfs.DataNode$PacketResponder', 'Received', 'block', 'of', 'size', '67108864', 'from'], 'E9']
[96537, ['INFO', 'dfs.DataNode$PacketResponder', 'Received', 'block', 'of', 'size', '67108864', 'from'], 'E9']
[96538, ['INFO', 'dfs.DataNode$PacketResponder', 'Received', 'block', 'of', 'size', '67108864', 'from'], 'E9']
[96547, ['INFO', 'dfs.DataNode$PacketResponder', 'Received', 'block', 'of', 'size', '67108864', 'from'], 'E9']
[96612, ['INFO', 'dfs.DataNode$PacketResponder', 'Received', 'block', 'of', 'size', '67108864', 'from'], 'E9']
[96614, ['INFO', 'dfs.DataNode$PacketResponder', 'Received', 'block', 'of', 'size', '67108864', 'from'], 'E9']
[96616, ['INFO', 'dfs.DataNode$PacketResponder', 'Received', 'block', 'of', 'size', '67108864', 'from'], 'E9']
[96618, ['INFO', 'dfs.DataNode$PacketResponder', 'Received', 'block', 'of', 'size', '67108864', 'from'], 'E9']
[96620, ['INFO', 'dfs.DataNode$PacketResponder', 'Received', 'block', 'of', 'size', '67108864', 'from'], 'E9']
[96624, ['INFO', 'dfs.DataNode$PacketResponder', 'Received', 'block', 'of', 'size', '67108864', 'from'], 'E9']
[96625, ['INFO', 'dfs.DataNode$PacketResponder', 'Received', 'block', 'of', 'size', '67108864', 'from'], 'E9']
[96627, ['INFO', 'dfs.DataNode$PacketResponder', 'Received', 'block', 'of', 'size', '67108864', 'from'], 'E9']
[96630, ['INFO', 'dfs.DataNode$PacketResponder', 'Received', 'block', 'of', 'size', '67108864', 'from'], 'E9']
[96631, ['INFO', 'dfs.DataNode$PacketResponder', 'Received', 'block', 'of', 'size', '67108864', 'from'], 'E9']
[96634, ['INFO', 'dfs.DataNode$PacketResponder', 'Received', 'block', 'of', 'size', '67108864', 'from'], 'E9']
[96635, ['INFO', 'dfs.DataNode$PacketResponder', 'Received', 'block', 'of', 'size', '67108864', 'from'], 'E9']
[96638, ['INFO', 'dfs.DataNode$PacketResponder', 'Received', 'block', 'of', 'size', '67108864', 'from'], 'E9']
[96642, ['INFO', 'dfs.DataNode$PacketResponder', 'Received', 'block', 'of', 'size', '67108864', 'from'], 'E9']
[96643, ['INFO', 'dfs.DataNode$PacketResponder', 'Received', 'block', 'of', 'size', '67108864', 'from'], 'E9']
[96644, ['INFO', 'dfs.DataNode$PacketResponder', 'Received', 'block', 'of', 'size', '67108864', 'from'], 'E9']
[96650, ['INFO', 'dfs.DataNode$PacketResponder', 'Received', 'block', 'of', 'size', '67108864', 'from'], 'E9']
[96653, ['INFO', 'dfs.DataNode$PacketResponder', 'Received', 'block', 'of', 'size', '67108864', 'from'], 'E9']
[96654, ['INFO', 'dfs.DataNode$PacketResponder', 'Received', 'block', 'of', 'size', '67108864', 'from'], 'E9']
[96661, ['INFO', 'dfs.DataNode$PacketResponder', 'Received', 'block', 'of', 'size', '67108864', 'from'], 'E9']
[96662, ['INFO', 'dfs.DataNode$PacketResponder', 'Received', 'block', 'of', 'size', '67108864', 'from'], 'E9']
[96663, ['INFO', 'dfs.DataNode$PacketResponder', 'Received', 'block', 'of', 'size', '67108864', 'from'], 'E9']
[96665, ['INFO', 'dfs.DataNode$PacketResponder', 'Received', 'block', 'of', 'size', '67108864', 'from'], 'E9']
[96670, ['INFO', 'dfs.DataNode$PacketResponder', 'Received', 'block', 'of', 'size', '67108864', 'from'], 'E9']
[96672, ['INFO', 'dfs.DataNode$PacketResponder', 'Received', 'block', 'of', 'size', '67108864', 'from'], 'E9']
[96675, ['INFO', 'dfs.DataNode$PacketResponder', 'Received', 'block', 'of', 'size', '3540825', 'from'], 'E9']
[96682, ['INFO', 'dfs.DataNode$PacketResponder', 'Received', 'block', 'of', 'size', '3540825', 'from'], 'E9']
[96690, ['INFO', 'dfs.DataNode$PacketResponder', 'Received', 'block', 'of', 'size', '3540825', 'from'], 'E9']
[96738, ['INFO', 'dfs.DataNode$PacketResponder', 'Received', 'block', 'of', 'size', '67108864', 'from'], 'E9']
[96740, ['INFO', 'dfs.DataNode$PacketResponder', 'Received', 'block', 'of', 'size', '67108864', 'from'], 'E9']
[96742, ['INFO', 'dfs.DataNode$PacketResponder', 'Received', 'block', 'of', 'size', '67108864', 'from'], 'E9']
[96745, ['INFO', 'dfs.DataNode$PacketResponder', 'Received', 'block', 'of', 'size', '67108864', 'from'], 'E9']
[96747, ['INFO', 'dfs.DataNode$PacketResponder', 'Received', 'block', 'of', 'size', '67108864', 'from'], 'E9']
[96749, ['INFO', 'dfs.DataNode$PacketResponder', 'Received', 'block', 'of', 'size', '67108864', 'from'], 'E9']
[96751, ['INFO', 'dfs.DataNode$PacketResponder', 'Received', 'block', 'of', 'size', '67108864', 'from'], 'E9']
[96754, ['INFO', 'dfs.DataNode$PacketResponder', 'Received', 'block', 'of', 'size', '67108864', 'from'], 'E9']
[96755, ['INFO', 'dfs.DataNode$PacketResponder', 'Received', 'block', 'of', 'size', '67108864', 'from'], 'E9']
[96757, ['INFO', 'dfs.DataNode$PacketResponder', 'Received', 'block', 'of', 'size', '67108864', 'from'], 'E9']
[96759, ['INFO', 'dfs.DataNode$PacketResponder', 'Received', 'block', 'of', 'size', '67108864', 'from'], 'E9']
[96761, ['INFO', 'dfs.DataNode$PacketResponder', 'Received', 'block', 'of', 'size', '67108864', 'from'], 'E9']
[96763, ['INFO', 'dfs.DataNode$PacketResponder', 'Received', 'block', 'of', 'size', '67108864', 'from'], 'E9']
[96765, ['INFO', 'dfs.DataNode$PacketResponder', 'Received', 'block', 'of', 'size', '67108864', 'from'], 'E9']
[96767, ['INFO', 'dfs.DataNode$PacketResponder', 'Received', 'block', 'of', 'size', '67108864', 'from'], 'E9']
[96770, ['INFO', 'dfs.DataNode$PacketResponder', 'Received', 'block', 'of', 'size', '67108864', 'from'], 'E9']
[96771, ['INFO', 'dfs.DataNode$PacketResponder', 'Received', 'block', 'of', 'size', '67108864', 'from'], 'E9']
[96774, ['INFO', 'dfs.DataNode$PacketResponder', 'Received', 'block', 'of', 'size', '67108864', 'from'], 'E9']
[96777, ['INFO', 'dfs.DataNode$PacketResponder', 'Received', 'block', 'of', 'size', '67108864', 'from'], 'E9']
[96781, ['INFO', 'dfs.DataNode$PacketResponder', 'Received', 'block', 'of', 'size', '67108864', 'from'], 'E9']
[96782, ['INFO', 'dfs.DataNode$PacketResponder', 'Received', 'block', 'of', 'size', '67108864', 'from'], 'E9']
[96784, ['INFO', 'dfs.DataNode$PacketResponder', 'Received', 'block', 'of', 'size', '67108864', 'from'], 'E9']
[96786, ['INFO', 'dfs.DataNode$PacketResponder', 'Received', 'block', 'of', 'size', '67108864', 'from'], 'E9']
[96789, ['INFO', 'dfs.DataNode$PacketResponder', 'Received', 'block', 'of', 'size', '67108864', 'from'], 'E9']
[96795, ['INFO', 'dfs.DataNode$PacketResponder', 'Received', 'block', 'of', 'size', '67108864', 'from'], 'E9']
[96797, ['INFO', 'dfs.DataNode$PacketResponder', 'Received', 'block', 'of', 'size', '3548516', 'from'], 'E9']
[96804, ['INFO', 'dfs.DataNode$PacketResponder', 'Received', 'block', 'of', 'size', '67108864', 'from'], 'E9']
[96807, ['INFO', 'dfs.DataNode$PacketResponder', 'Received', 'block', 'of', 'size', '67108864', 'from'], 'E9']
[96818, ['INFO', 'dfs.DataNode$PacketResponder', 'Received', 'block', 'of', 'size', '3548516', 'from'], 'E9']
[96821, ['INFO', 'dfs.DataNode$PacketResponder', 'Received', 'block', 'of', 'size', '3548516', 'from'], 'E9']
[96870, ['INFO', 'dfs.DataNode$PacketResponder', 'Received', 'block', 'of', 'size', '67108864', 'from'], 'E9']
[96872, ['INFO', 'dfs.DataNode$PacketResponder', 'Received', 'block', 'of', 'size', '67108864', 'from'], 'E9']
[96874, ['INFO', 'dfs.DataNode$PacketResponder', 'Received', 'block', 'of', 'size', '67108864', 'from'], 'E9']
[96876, ['INFO', 'dfs.DataNode$PacketResponder', 'Received', 'block', 'of', 'size', '67108864', 'from'], 'E9']
[96878, ['INFO', 'dfs.DataNode$PacketResponder', 'Received', 'block', 'of', 'size', '67108864', 'from'], 'E9']
[96881, ['INFO', 'dfs.DataNode$PacketResponder', 'Received', 'block', 'of', 'size', '67108864', 'from'], 'E9']
[96882, ['INFO', 'dfs.DataNode$PacketResponder', 'Received', 'block', 'of', 'size', '67108864', 'from'], 'E9']
[96883, ['INFO', 'dfs.DataNode$PacketResponder', 'Received', 'block', 'of', 'size', '67108864', 'from'], 'E9']
[96885, ['INFO', 'dfs.DataNode$PacketResponder', 'Received', 'block', 'of', 'size', '67108864', 'from'], 'E9']
[96888, ['INFO', 'dfs.DataNode$PacketResponder', 'Received', 'block', 'of', 'size', '67108864', 'from'], 'E9']
[96889, ['INFO', 'dfs.DataNode$PacketResponder', 'Received', 'block', 'of', 'size', '67108864', 'from'], 'E9']
[96890, ['INFO', 'dfs.DataNode$PacketResponder', 'Received', 'block', 'of', 'size', '67108864', 'from'], 'E9']
[96893, ['INFO', 'dfs.DataNode$PacketResponder', 'Received', 'block', 'of', 'size', '67108864', 'from'], 'E9']
[96895, ['INFO', 'dfs.DataNode$PacketResponder', 'Received', 'block', 'of', 'size', '67108864', 'from'], 'E9']
[96899, ['INFO', 'dfs.DataNode$PacketResponder', 'Received', 'block', 'of', 'size', '67108864', 'from'], 'E9']
[96900, ['INFO', 'dfs.DataNode$PacketResponder', 'Received', 'block', 'of', 'size', '67108864', 'from'], 'E9']
[96902, ['INFO', 'dfs.DataNode$PacketResponder', 'Received', 'block', 'of', 'size', '67108864', 'from'], 'E9']
[96906, ['INFO', 'dfs.DataNode$PacketResponder', 'Received', 'block', 'of', 'size', '67108864', 'from'], 'E9']
[96911, ['INFO', 'dfs.DataNode$PacketResponder', 'Received', 'block', 'of', 'size', '67108864', 'from'], 'E9']
[96912, ['INFO', 'dfs.DataNode$PacketResponder', 'Received', 'block', 'of', 'size', '67108864', 'from'], 'E9']
[96913, ['INFO', 'dfs.DataNode$PacketResponder', 'Received', 'block', 'of', 'size', '67108864', 'from'], 'E9']
[96914, ['INFO', 'dfs.DataNode$PacketResponder', 'Received', 'block', 'of', 'size', '67108864', 'from'], 'E9']
[96916, ['INFO', 'dfs.DataNode$PacketResponder', 'Received', 'block', 'of', 'size', '67108864', 'from'], 'E9']
[96920, ['INFO', 'dfs.DataNode$PacketResponder', 'Received', 'block', 'of', 'size', '67108864', 'from'], 'E9']
[96921, ['INFO', 'dfs.DataNode$PacketResponder', 'Received', 'block', 'of', 'size', '3549285', 'from'], 'E9']
[96922, ['INFO', 'dfs.DataNode$PacketResponder', 'Received', 'block', 'of', 'size', '67108864', 'from'], 'E9']
[96929, ['INFO', 'dfs.DataNode$PacketResponder', 'Received', 'block', 'of', 'size', '67108864', 'from'], 'E9']
[96933, ['INFO', 'dfs.DataNode$PacketResponder', 'Received', 'block', 'of', 'size', '67108864', 'from'], 'E9']
[96939, ['INFO', 'dfs.DataNode$PacketResponder', 'Received', 'block', 'of', 'size', '67108864', 'from'], 'E9']
[96942, ['INFO', 'dfs.DataNode$PacketResponder', 'Received', 'block', 'of', 'size', '67108864', 'from'], 'E9']
[96951, ['INFO', 'dfs.DataNode$PacketResponder', 'Received', 'block', 'of', 'size', '67108864', 'from'], 'E9']
[96956, ['INFO', 'dfs.DataNode$PacketResponder', 'Received', 'block', 'of', 'size', '3549285', 'from'], 'E9']
[96960, ['INFO', 'dfs.DataNode$PacketResponder', 'Received', 'block', 'of', 'size', '67108864', 'from'], 'E9']
[97014, ['INFO', 'dfs.DataNode$PacketResponder', 'Received', 'block', 'of', 'size', '67108864', 'from'], 'E9']
[97016, ['INFO', 'dfs.DataNode$PacketResponder', 'Received', 'block', 'of', 'size', '67108864', 'from'], 'E9']
[97018, ['INFO', 'dfs.DataNode$PacketResponder', 'Received', 'block', 'of', 'size', '67108864', 'from'], 'E9']
[97020, ['INFO', 'dfs.DataNode$PacketResponder', 'Received', 'block', 'of', 'size', '67108864', 'from'], 'E9']
[97022, ['INFO', 'dfs.DataNode$PacketResponder', 'Received', 'block', 'of', 'size', '67108864', 'from'], 'E9']
[97024, ['INFO', 'dfs.DataNode$PacketResponder', 'Received', 'block', 'of', 'size', '67108864', 'from'], 'E9']
[97026, ['INFO', 'dfs.DataNode$PacketResponder', 'Received', 'block', 'of', 'size', '67108864', 'from'], 'E9']
[97028, ['INFO', 'dfs.DataNode$PacketResponder', 'Received', 'block', 'of', 'size', '67108864', 'from'], 'E9']
[97030, ['INFO', 'dfs.DataNode$PacketResponder', 'Received', 'block', 'of', 'size', '67108864', 'from'], 'E9']
[97032, ['INFO', 'dfs.DataNode$PacketResponder', 'Received', 'block', 'of', 'size', '67108864', 'from'], 'E9']
